customer_id,age,gender,city,employment_type,annual_income,credit_score,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default
CUST108231,45,Male,Pune,Salaried,236000.0,715,0,Personal,1025000,36,13.6,2022-11-25,4.34,173,Default,1
CUST108232,41,Male,Bengaluru,Salaried,1086000.0,734,0,Home,769000,48,7.0,2025-07-14,0.71,0,Closed,0
CUST108233,37,Female,Mumbai,Salaried,441000.0,796,0,Auto,364000,60,10.19,2022-11-08,0.83,44,Active - Overdue 30d,0
CUST108234,43,Female,Pune,Business Owner,366000.0,868,0,Credit Card Consolidation,552000,36,9.65,2023-12-13,1.51,0,Active,0
CUST108235,63,Male,Gurugram,Salaried,465000.0,816,0,Personal,675000,60,11.4,2024-07-10,1.45,0,Active,0
CUST108236,37,Female,Bengaluru,Business Owner,,578,0,Home,755000,48,13.27,2024-06-22,0.96,124,Written Off,1
CUST108237,34,Female,Delhi,Business Owner,993000.0,683,2,Home,1330000,24,9.79,2023-11-07,1.34,0,Closed,0
CUST108238,49,Male,Mumbai,Salaried,1665000.0,681,2,Education,474000,36,12.55,2023-09-13,0.28,16,Active - Overdue 30d,0
CUST108239,40,Female,Delhi,Salaried,474000.0,599,0,Home,298000,12,10.05,2024-08-15,0.63,0,Active,0
CUST108240,50,Male,Gurugram,Self-Employed,418000.0,588,2,Credit Card Consolidation,780000,12,12.19,2021-09-05,1.87,0,Active,0
CUST108241,39,Female,Bengaluru,Salaried,461000.0,638,0,Education,274000,36,10.79,2025-01-25,0.59,90,Default,1
CUST108242,59,Female,Noida,Salaried,941000.0,738,1,Home,102000,48,16.13,2023-10-29,0.11,0,Active,0
CUST108243,33,Female,Delhi,Salaried,1061000.0,747,1,Business,483000,84,10.3,2022-10-21,0.46,134,Default,1
CUST108244,38,Male,Noida,Salaried,994000.0,655,3,Personal,305000,12,16.4,2025-04-13,0.31,128,Default,1
CUST108245,43,Male,Gurugram,Business Owner,1203000.0,528,3,Credit Card Consolidation,346000,24,9.7,2022-10-15,0.29,125,Default,1
CUST108246,53,Male,Bengaluru,Salaried,654000.0,694,0,Personal,408000,36,11.23,2021-02-06,0.62,125,Default,1
CUST108247,59,Female,Bengaluru,Salaried,575000.0,809,1,Home,535000,24,12.14,2021-03-08,0.93,0,Active,0
CUST108248,60,Female,Bengaluru,Self-Employed,800000.0,625,2,Auto,1008000,84,11.76,2025-05-28,1.26,76,Default,1
CUST108249,38,Male,Chandigarh,Salaried,637000.0,807,0,Auto,457000,60,11.91,2022-05-03,0.72,0,Active,0
CUST108250,29,Female,Bengaluru,Self-Employed,674000.0,677,1,Auto,547000,180,13.7,2021-06-25,0.81,0,Active,0
CUST108251,53,Male,Pune,Business Owner,531000.0,763,0,Personal,161000,24,16.73,2024-04-08,0.3,0,Closed,0
CUST108252,52,Male,Gurugram,Salaried,624000.0,773,0,Personal,754000,36,17.13,2021-05-22,1.21,0,Closed,0
CUST108253,37,Female,Hyderabad,Salaried,297000.0,637,1,Credit Card Consolidation,421000,36,10.03,2023-06-26,1.42,0,Active,0
CUST108254,39,Female,Pune,Salaried,833000.0,673,0,Personal,644000,36,17.85,2021-08-16,0.77,93,Default,1
CUST108255,47,Male,Delhi,Salaried,768000.0,730,1,Home,479000,24,14.14,2023-09-01,0.62,0,Closed,0
CUST108256,26,Male,Chennai,Salaried,637000.0,681,2,Personal,427000,60,9.19,2022-12-27,0.67,0,Closed,0
CUST108257,55,Male,Chennai,Self-Employed,305000.0,579,0,Home,344000,12,7.0,2025-04-11,1.13,0,Active,0
CUST108258,57,Male,Mohali,Business Owner,424000.0,691,0,Home,407000,60,8.65,2023-04-07,0.96,0,Closed,0
CUST108259,54,Female,Delhi,Self-Employed,607000.0,723,1,Personal,437000,48,9.02,2025-07-21,0.72,97,Default,1
CUST108260,40,Female,Chennai,Self-Employed,1370000.0,649,2,Personal,298000,120,10.12,2025-11-03,0.22,0,Active,0
CUST108261,45,Male,Noida,Self-Employed,908000.0,579,1,Home,505000,36,10.26,2025-07-06,0.56,0,Active,0
CUST108262,24,Male,Pune,Salaried,799000.0,824,3,Home,994000,36,9.97,2024-06-12,1.24,264,Written Off,1
CUST108263,30,Female,Chandigarh,Salaried,1134000.0,724,2,Auto,326000,36,13.55,2021-10-19,0.29,0,Active,0
CUST108264,30,Female,Mohali,Self-Employed,1348000.0,773,1,Personal,243000,24,16.13,2024-02-13,0.18,0,Active,0
CUST108265,44,Female,Mohali,Salaried,828000.0,696,0,Business,208000,48,11.86,2021-06-04,0.25,0,Active,0
CUST108266,41,Male,Pune,Self-Employed,833000.0,685,1,Personal,399000,36,14.32,2021-05-20,0.48,0,Active,0
CUST108267,31,Female,Bengaluru,Salaried,832000.0,779,0,Auto,776000,60,8.93,2022-01-17,0.93,0,Active,0
CUST108268,47,Male,Chennai,Salaried,907000.0,671,1,Personal,561000,120,14.92,2021-06-13,0.62,113,Default,1
CUST108269,36,Female,Mumbai,Self-Employed,709000.0,659,1,Home,1571000,36,12.57,2023-09-08,2.22,155,Default,1
CUST108270,46,Female,Bengaluru,Salaried,293000.0,763,2,Credit Card Consolidation,253000,36,12.56,2022-07-21,0.86,0,Active,0
CUST108271,50,Male,Mohali,Salaried,630000.0,788,1,Auto,531000,48,10.64,2022-01-17,0.84,0,Closed,0
CUST108272,36,Male,Chennai,Self-Employed,405000.0,641,0,Credit Card Consolidation,494000,60,13.0,2025-11-30,1.22,83,Default,1
CUST108273,27,Male,Mohali,Salaried,494000.0,748,2,Home,400000,60,13.94,2024-10-06,0.81,0,Active,0
CUST108274,36,Male,Pune,Salaried,447000.0,576,0,Education,826000,24,11.52,2021-08-24,1.85,0,Active,0
CUST108275,55,Male,Gurugram,Self-Employed,546000.0,670,1,Personal,509000,24,13.94,2025-02-23,0.93,298,Written Off,1
CUST108276,36,Female,Mohali,Self-Employed,646000.0,722,0,Education,270000,36,7.83,2025-04-04,0.42,0,Closed,0
CUST108277,60,Male,Bengaluru,Salaried,249000.0,633,0,Business,330000,48,7.3,2021-05-26,1.33,0,Closed,0
CUST108278,32,Female,Hyderabad,Salaried,370000.0,726,2,Home,495000,60,9.86,2023-01-23,1.34,233,Written Off,1
CUST108279,55,Female,Chandigarh,Salaried,510000.0,714,2,Personal,484000,60,13.25,2021-11-30,0.95,0,Active,0
CUST108280,41,Female,Delhi,Salaried,1018000.0,725,0,Auto,605000,240,11.55,2023-12-11,0.59,0,Active,0
CUST108281,63,Male,Mumbai,Business Owner,1175000.0,756,1,Business,496000,12,12.86,2024-12-14,0.42,0,Closed,0
CUST108282,56,Male,Bengaluru,Business Owner,604000.0,670,0,Home,382000,36,12.02,2024-06-30,0.63,0,Active,0
CUST108283,37,Male,Chandigarh,Self-Employed,673000.0,606,0,Auto,336000,36,11.83,2021-12-13,0.5,0,Active,0
CUST108284,52,Male,Delhi,Self-Employed,386000.0,636,0,Home,679000,12,7.77,2025-02-17,1.76,0,Active,0
CUST108285,61,Female,Gurugram,Self-Employed,434000.0,649,3,Personal,474000,240,7.17,2021-08-22,1.09,0,Active,0
CUST108286,26,Male,Pune,Self-Employed,602000.0,851,0,Auto,380000,48,12.1,2022-08-03,0.63,0,Closed,0
CUST108287,44,Male,Hyderabad,Salaried,237000.0,568,0,Business,217000,36,14.05,2024-11-09,0.92,0,Closed,0
CUST108288,47,Male,Mumbai,Salaried,291000.0,612,0,Credit Card Consolidation,319000,48,11.23,2021-06-23,1.1,0,Closed,0
CUST108289,40,Female,Pune,Self-Employed,959000.0,612,1,Auto,665000,60,10.28,2023-09-07,0.69,206,Written Off,1
CUST108290,45,Male,Mumbai,Salaried,590000.0,806,1,Personal,823000,120,7.32,2023-08-22,1.39,133,Default,1
CUST108291,22,Male,Mumbai,Self-Employed,722000.0,700,2,Auto,244000,60,12.18,2021-03-06,0.34,20,Active - Overdue 30d,0
CUST108292,29,Male,Delhi,Business Owner,647000.0,592,0,Auto,554000,84,11.67,2022-12-30,0.86,0,Active,0
CUST108293,48,Male,Pune,Self-Employed,471000.0,687,1,Home,532000,12,7.0,2021-05-27,1.13,70,Default,1
CUST108294,58,Female,Mumbai,Salaried,754000.0,655,1,Home,1332000,24,14.44,2023-03-22,1.77,0,Active,0
CUST108295,23,Male,Mumbai,Salaried,794000.0,648,0,Personal,396000,48,12.03,2025-12-20,0.5,0,Active,0
CUST108296,40,Female,Mumbai,Self-Employed,1097000.0,729,2,Home,779000,84,7.59,2023-11-23,0.71,124,Default,1
CUST108297,26,Male,Mohali,Salaried,898000.0,645,0,Personal,120000,48,9.57,2025-08-08,0.13,0,Active,0
CUST108298,59,Male,Noida,Salaried,636000.0,728,0,Personal,593000,36,14.86,2024-04-25,0.93,0,Closed,0
CUST108299,53,Male,Mumbai,Salaried,174000.0,732,1,Home,1565000,36,11.15,2021-02-02,8.99,0,Closed,0
CUST108300,21,Male,Bengaluru,Self-Employed,486000.0,608,1,Home,571000,12,15.47,2021-07-22,1.17,25,Active - Overdue 30d,0
CUST108301,57,Female,Mohali,Business Owner,531000.0,639,0,Personal,815000,24,7.99,2025-08-29,1.53,0,Closed,0
CUST108302,26,Male,Mumbai,Self-Employed,466000.0,676,0,Personal,359000,12,16.39,2021-10-22,0.77,0,Closed,0
CUST108303,54,Female,Mumbai,Salaried,1193000.0,856,0,Business,601000,84,13.14,2023-08-25,0.5,0,Closed,0
CUST108304,35,Male,Mumbai,Salaried,366000.0,676,1,Home,428000,84,11.8,2025-04-06,1.17,0,Active,0
CUST108305,46,Female,Mohali,Salaried,1128000.0,705,0,Home,212000,12,14.52,2025-10-24,0.19,0,Active,0
CUST108306,34,Female,Hyderabad,Self-Employed,458000.0,663,1,Home,335000,12,10.57,2023-11-15,0.73,186,Written Off,1
CUST108307,27,Female,Delhi,Salaried,390000.0,630,0,Personal,729000,48,8.72,2022-09-30,1.87,0,Active,0
CUST108308,51,Male,Mumbai,Salaried,416000.0,623,2,Auto,143000,60,10.13,2021-09-21,0.34,0,Closed,0
CUST108309,44,Female,Mohali,Salaried,1989000.0,701,0,Auto,557000,12,11.83,2024-05-08,0.28,0,Active,0
CUST108310,51,Female,Gurugram,Salaried,1107000.0,725,1,Auto,280000,12,15.38,2025-12-17,0.25,98,Default,1
CUST108311,49,Male,Pune,Salaried,279000.0,517,1,Auto,901000,24,12.95,2025-08-26,3.23,79,Default,1
CUST108312,62,Male,Bengaluru,Self-Employed,783000.0,707,1,Personal,224000,120,14.4,2024-09-08,0.29,160,Default,1
CUST108313,52,Male,Hyderabad,Salaried,527000.0,718,0,Business,1561000,36,10.09,2023-09-04,2.96,2,Active - Overdue 30d,0
CUST108314,37,Male,Delhi,Salaried,415000.0,795,1,Home,76000,36,9.98,2021-01-25,0.18,107,Default,1
CUST108315,34,Male,Chennai,Business Owner,779000.0,762,4,Home,238000,24,12.24,2022-03-05,0.31,164,Default,1
CUST108316,60,Male,Delhi,Salaried,695000.0,640,1,Auto,588000,60,12.89,2021-02-16,0.85,197,Written Off,1
CUST108317,56,Female,Mumbai,Salaried,344000.0,600,0,Credit Card Consolidation,361000,120,16.69,2022-08-03,1.05,121,Written Off,1
CUST108318,44,Male,Gurugram,Salaried,459000.0,633,0,Home,225000,84,11.43,2025-10-26,0.49,0,Active,0
CUST108319,47,Female,Chennai,Salaried,839000.0,715,0,Education,237000,12,10.51,2021-11-28,0.28,0,Closed,0
CUST108320,45,Male,Bengaluru,Self-Employed,272000.0,653,0,Personal,714000,24,11.4,2021-05-12,2.62,176,Default,1
CUST108321,52,Female,Mumbai,Salaried,284000.0,721,1,Home,711000,60,7.8,2025-02-22,2.5,0,Closed,0
CUST108322,38,Male,Chandigarh,Salaried,1005000.0,826,0,Personal,201000,84,8.35,2025-02-25,0.2,0,Active,0
CUST108323,38,Female,Hyderabad,Salaried,745000.0,758,2,Home,133000,36,12.72,2023-01-19,0.18,0,Closed,0
CUST108324,57,Male,Hyderabad,Salaried,539000.0,710,0,Auto,539000,36,11.08,2024-06-24,1.0,0,Closed,0
CUST108325,46,Male,Gurugram,Self-Employed,1033000.0,679,0,Credit Card Consolidation,483000,180,9.03,2025-01-09,0.47,83,Default,1
CUST108326,29,Female,Mumbai,Salaried,824000.0,670,1,Credit Card Consolidation,729000,48,8.18,2024-10-29,0.88,0,Closed,0
CUST108327,55,Male,Pune,Salaried,1040000.0,745,1,Auto,511000,120,14.79,2021-01-15,0.49,0,Active,0
CUST108328,28,Male,Bengaluru,Salaried,238000.0,681,0,Education,1431000,36,9.51,2023-06-21,6.01,0,Closed,0
CUST108329,40,Male,Mohali,Salaried,643000.0,723,0,Home,692000,24,14.54,2024-07-10,1.08,0,Closed,0
CUST108330,62,Female,Chandigarh,Self-Employed,947000.0,622,1,Auto,341000,120,12.48,2025-11-30,0.36,0,Active,0
CUST108331,42,Male,Gurugram,Salaried,801000.0,683,0,Education,289000,12,12.54,2021-04-20,0.36,224,Written Off,1
CUST108332,39,Female,Bengaluru,Salaried,223000.0,684,0,Personal,452000,84,8.47,2022-11-06,2.03,62,Default,1
CUST108333,50,Male,Bengaluru,Salaried,1067000.0,718,2,Home,452000,60,13.05,2023-12-29,0.42,0,Active,0
CUST108334,48,Male,Chandigarh,Self-Employed,1245000.0,576,3,Personal,641000,36,13.07,2024-12-30,0.51,177,Default,1
CUST108335,55,Female,Bengaluru,Salaried,651000.0,724,2,Personal,554000,48,15.14,2021-05-22,0.85,326,Written Off,1
CUST108336,63,Male,Noida,Self-Employed,328000.0,687,0,Personal,643000,60,9.75,2023-10-26,1.96,240,Written Off,1
CUST108337,31,Female,Gurugram,Salaried,352000.0,552,0,Home,293000,60,15.42,2022-07-28,0.83,0,Active,0
CUST108338,51,Male,Bengaluru,Salaried,565000.0,771,0,Personal,632000,48,8.84,2022-11-14,1.12,156,Default,1
CUST108339,59,Male,Delhi,Salaried,645000.0,592,0,Home,205000,60,9.72,2024-07-10,0.32,0,Active,0
CUST108340,56,Male,Hyderabad,Salaried,1163000.0,655,1,Business,275000,12,7.0,2021-04-14,0.24,0,Closed,0
CUST108341,50,Male,Mumbai,Salaried,516000.0,520,1,Business,317000,36,12.1,2021-06-22,0.61,0,Active,0
CUST108342,43,Female,Gurugram,Salaried,680000.0,736,0,Business,390000,12,10.61,2021-06-14,0.57,0,Active,0
CUST108343,39,Female,Chandigarh,Salaried,486000.0,693,1,Business,484000,60,9.48,2021-05-05,1.0,0,Closed,0
CUST108344,32,Male,Bengaluru,Business Owner,512000.0,795,2,Personal,403000,36,14.31,2025-08-23,0.79,0,Closed,0
CUST108345,35,Male,Hyderabad,Business Owner,1262000.0,660,0,Education,229000,12,10.37,2023-12-02,0.18,87,Default,1
CUST108346,51,Male,Hyderabad,Salaried,1479000.0,721,2,Personal,1085000,60,16.44,2024-03-02,0.73,0,Closed,0
CUST108347,63,Female,Mohali,Salaried,419000.0,740,2,Personal,711000,60,15.18,2022-06-06,1.7,0,Active,0
CUST108348,57,Female,Chandigarh,Salaried,954000.0,698,1,Personal,338000,36,9.91,2025-04-29,0.35,240,Written Off,1
CUST108349,57,Male,Chandigarh,Self-Employed,478000.0,647,0,Auto,266000,12,15.85,2022-05-18,0.56,0,Active,0
CUST108350,35,Male,Delhi,Business Owner,278000.0,607,1,Business,431000,48,7.47,2022-10-12,1.55,192,Written Off,1
CUST108351,49,Male,Bengaluru,Salaried,290000.0,611,1,Home,157000,60,11.1,2025-12-15,0.54,175,Default,1
CUST108352,63,Female,Mumbai,Salaried,397000.0,734,0,Personal,590000,180,8.66,2024-01-13,1.49,0,Active,0
CUST108353,46,Female,Hyderabad,Salaried,653000.0,623,2,Home,381000,240,11.59,2021-03-04,0.58,169,Default,1
CUST108354,64,Male,Bengaluru,Salaried,703000.0,627,1,Personal,473000,24,9.09,2021-11-27,0.67,0,Active,0
CUST108355,22,Male,Chandigarh,Salaried,396000.0,614,0,Personal,615000,48,16.16,2023-09-26,1.55,0,Active,0
CUST108356,40,Male,Delhi,Self-Employed,1383000.0,673,1,Personal,888000,36,12.93,2024-08-15,0.64,124,Written Off,1
CUST108357,35,Female,Pune,Self-Employed,333000.0,707,1,Education,372000,84,15.14,2024-05-09,1.12,0,Closed,0
CUST108358,24,Female,Gurugram,Self-Employed,384000.0,725,3,Education,739000,84,9.67,2021-04-01,1.92,15,Active - Overdue 30d,0
CUST108359,42,Male,Gurugram,Business Owner,663000.0,611,1,Personal,375000,48,15.39,2023-12-14,0.57,74,Default,1
CUST108360,58,Female,Mohali,Self-Employed,410000.0,682,0,Personal,272000,24,17.42,2023-08-14,0.66,154,Default,1
CUST108361,43,Male,Hyderabad,Salaried,603000.0,489,2,Personal,1108000,36,10.03,2021-07-25,1.84,62,Default,1
CUST108362,46,Male,Delhi,Salaried,560000.0,696,1,Personal,165000,12,14.76,2022-10-13,0.29,0,Active,0
CUST108363,31,Female,Chandigarh,Salaried,439000.0,638,1,Personal,496000,12,8.38,2024-12-16,1.13,176,Written Off,1
CUST108364,48,Male,Gurugram,Salaried,708000.0,513,0,Auto,390000,84,10.64,2025-01-01,0.55,72,Default,1
CUST108365,22,Female,Chennai,Self-Employed,560000.0,589,3,Home,127000,120,13.98,2025-05-29,0.23,68,Default,1
CUST108366,28,Male,Chennai,Salaried,1014000.0,674,2,Home,743000,84,7.39,2024-09-20,0.73,0,Active,0
CUST108367,49,Male,Bengaluru,Business Owner,284000.0,630,1,Home,536000,60,10.7,2022-01-19,1.89,0,Closed,0
CUST108368,31,Female,Chennai,Business Owner,248000.0,683,1,Credit Card Consolidation,221000,24,16.12,2024-07-02,0.89,41,Active - Overdue 30d,0
CUST108369,57,Male,Delhi,Salaried,1103000.0,691,2,Personal,509000,48,12.38,2021-01-24,0.46,0,Closed,0
CUST108370,38,Male,Chennai,Salaried,723000.0,702,0,Education,548000,36,12.55,2021-02-02,0.76,0,Closed,0
CUST108371,34,Female,Delhi,Business Owner,824000.0,674,0,Education,1023000,48,11.56,2023-01-08,1.24,0,Active,0
CUST108372,30,Male,Bengaluru,Salaried,944000.0,586,0,Business,887000,48,11.06,2022-08-14,0.94,0,Active,0
CUST108373,55,Male,Noida,Self-Employed,690000.0,735,1,Personal,589000,12,9.64,2025-09-07,0.85,0,Active,0
CUST108374,29,Female,Gurugram,Self-Employed,450000.0,685,0,Auto,734000,48,7.0,2025-11-01,1.63,177,Default,1
CUST108375,55,Male,Mohali,Salaried,777000.0,566,2,Personal,431000,120,15.66,2023-09-27,0.55,0,Closed,0
CUST108376,31,Male,Delhi,Salaried,686000.0,618,2,Personal,506000,120,16.9,2021-02-10,0.74,0,Closed,0
CUST108377,64,Female,Gurugram,Self-Employed,434000.0,752,0,Credit Card Consolidation,812000,36,10.64,2023-08-29,1.87,0,Active,0
CUST108378,32,Male,Hyderabad,Salaried,986000.0,569,0,Business,1011000,84,13.85,2023-04-30,1.03,0,Active,0
CUST108379,23,Female,Mumbai,Self-Employed,150000.0,768,0,Personal,881000,36,13.29,2025-12-03,5.87,143,Default,1
CUST108380,59,Male,Delhi,Salaried,716000.0,851,0,Auto,1354000,180,11.91,2021-05-22,1.89,0,Active,0
CUST108381,34,Female,Mumbai,Salaried,1016000.0,632,0,Credit Card Consolidation,377000,12,11.42,2024-06-17,0.37,137,Default,1
CUST108382,48,Male,Mohali,Salaried,418000.0,617,1,Personal,522000,60,7.0,2024-05-01,1.25,79,Default,1
CUST108383,31,Male,Chennai,Salaried,874000.0,737,0,Business,895000,120,13.06,2021-04-15,1.02,0,Closed,0
CUST108384,59,Female,Bengaluru,Self-Employed,459000.0,647,1,Personal,713000,48,12.31,2023-04-28,1.55,0,Active,0
CUST108385,45,Male,Delhi,Salaried,924000.0,639,0,Business,628000,36,12.77,2023-10-18,0.68,0,Active,0
CUST108386,41,Female,Mumbai,Salaried,886000.0,724,1,Personal,428000,24,15.92,2024-11-26,0.48,0,Closed,0
CUST108387,30,Male,Chandigarh,Salaried,909000.0,630,1,Auto,1155000,12,12.2,2021-01-22,1.27,0,Active,0
CUST108388,63,Female,Mohali,Business Owner,705000.0,656,0,Education,289000,120,12.82,2021-05-05,0.41,0,Active,0
CUST108389,35,Male,Hyderabad,Salaried,597000.0,650,2,Business,485000,12,10.88,2025-11-03,0.81,0,Active,0
CUST108390,39,Female,Bengaluru,Salaried,573000.0,678,1,Personal,506000,120,10.61,2023-05-15,0.88,0,Closed,0
CUST108391,42,Female,Chandigarh,Salaried,323000.0,560,0,Education,343000,48,10.12,2023-01-22,1.06,175,Default,1
CUST108392,41,Male,Mohali,Self-Employed,1521000.0,646,1,Credit Card Consolidation,177000,48,8.96,2021-03-23,0.12,154,Default,1
CUST108393,64,Male,Chandigarh,Salaried,365000.0,608,1,Home,501000,84,8.85,2022-10-26,1.37,42,Active - Overdue 30d,0
CUST108394,52,Male,Mohali,Self-Employed,515000.0,600,1,Home,194000,48,8.79,2024-08-20,0.38,0,Active,0
CUST108395,43,Male,Mumbai,Salaried,335000.0,800,1,Personal,447000,36,9.13,2023-06-10,1.33,0,Closed,0
CUST108396,33,Female,Hyderabad,Salaried,205000.0,856,1,Business,330000,240,9.89,2022-07-06,1.61,93,Default,1
CUST108397,25,Male,Pune,Salaried,1168000.0,600,1,Auto,535000,84,11.18,2025-09-07,0.46,127,Default,1
CUST108398,24,Female,Hyderabad,Self-Employed,234000.0,715,1,Credit Card Consolidation,151000,60,9.52,2021-12-17,0.65,0,Active,0
CUST108399,48,Male,Pune,Salaried,864000.0,635,1,Personal,467000,240,11.43,2022-04-26,0.54,0,Active,0
CUST108400,34,Female,Mumbai,Salaried,840000.0,730,1,Auto,186000,12,15.85,2025-07-28,0.22,0,Active,0
CUST108401,28,Male,Delhi,Salaried,447000.0,530,1,Auto,216000,60,9.51,2022-09-28,0.48,166,Written Off,1
CUST108402,29,Female,Noida,Salaried,818000.0,628,2,Business,193000,24,12.55,2021-04-30,0.24,0,Active,0
CUST108403,55,Male,Delhi,Salaried,387000.0,669,0,Home,610000,60,7.23,2024-07-20,1.58,96,Default,1
CUST108404,57,Male,Mohali,Self-Employed,625000.0,524,0,Auto,406000,24,10.66,2023-03-13,0.65,0,Closed,0
CUST108405,41,Female,Hyderabad,Salaried,995000.0,703,0,Personal,349000,60,10.72,2022-01-02,0.35,0,Active,0
CUST108406,38,Male,Gurugram,Salaried,1544000.0,554,0,Personal,728000,24,10.36,2024-10-12,0.47,159,Default,1
CUST108407,53,Male,Noida,Salaried,592000.0,742,2,Education,473000,120,12.58,2025-02-22,0.8,0,Active,0
CUST108408,28,Female,Chennai,Salaried,1065000.0,619,0,Personal,248000,120,15.68,2025-06-08,0.23,0,Active,0
CUST108409,37,Female,Gurugram,Business Owner,498000.0,636,1,Home,767000,48,9.32,2021-11-20,1.54,235,Written Off,1
CUST108410,63,Male,Mumbai,Self-Employed,265000.0,677,0,Home,352000,24,9.35,2025-12-21,1.33,0,Active,0
CUST108411,51,Male,Noida,Self-Employed,755000.0,655,1,Personal,492000,48,13.75,2024-11-19,0.65,156,Default,1
CUST108412,54,Female,Chennai,Self-Employed,649000.0,702,1,Home,291000,24,9.51,2021-06-20,0.45,0,Active,0
CUST108413,26,Male,Chennai,Business Owner,567000.0,826,2,Education,135000,48,7.44,2021-05-30,0.24,152,Default,1
CUST108414,42,Female,Hyderabad,Business Owner,1015000.0,771,1,Auto,310000,48,13.72,2022-07-15,0.31,166,Default,1
CUST108415,34,Female,Bengaluru,Salaried,1121000.0,564,0,Education,328000,24,7.0,2022-01-02,0.29,70,Default,1
CUST108416,23,Female,Noida,Salaried,888000.0,616,1,Auto,254000,60,7.86,2022-08-26,0.29,107,Default,1
CUST108417,32,Male,Mumbai,Salaried,1488000.0,657,1,Education,868000,12,14.35,2025-02-16,0.58,0,Closed,0
CUST108418,56,Female,Delhi,Salaried,737000.0,568,2,Education,456000,84,9.29,2024-02-14,0.62,42,Active - Overdue 30d,0
CUST108419,32,Male,Mumbai,Salaried,161000.0,692,0,Education,612000,24,7.0,2021-01-29,3.8,0,Closed,0
CUST108420,22,Female,Mumbai,Salaried,362000.0,794,2,Education,710000,24,10.25,2021-09-24,1.96,0,Closed,0
CUST108421,22,Male,Chandigarh,Business Owner,326000.0,652,1,Personal,861000,60,15.66,2023-04-12,2.64,255,Written Off,1
CUST108422,35,Female,Mumbai,Self-Employed,888000.0,700,0,Personal,669000,60,16.72,2025-01-29,0.75,0,Active,0
CUST108423,43,Male,Delhi,Salaried,425000.0,603,2,Education,656000,48,15.53,2024-11-20,1.54,0,Active,0
CUST108424,49,Male,Delhi,Salaried,,687,1,Credit Card Consolidation,555000,48,17.32,2022-05-02,1.6,310,Written Off,1
CUST108425,37,Male,Pune,Salaried,1330000.0,663,2,Education,197000,12,11.09,2021-11-29,0.15,113,Default,1
CUST108426,52,Male,Gurugram,Salaried,622000.0,659,0,Auto,750000,60,13.77,2025-09-22,1.21,89,Default,1
CUST108427,27,Male,Gurugram,Salaried,648000.0,631,1,Personal,1673000,60,11.98,2024-05-30,2.58,155,Default,1
CUST108428,50,Male,Chennai,Salaried,864000.0,761,0,Home,779000,24,12.75,2022-08-17,0.9,0,Active,0
CUST108429,48,Male,Gurugram,Self-Employed,1034000.0,724,0,Auto,635000,12,10.16,2022-10-07,0.61,0,Closed,0
CUST108430,34,Female,Bengaluru,Self-Employed,908000.0,732,1,Home,1170000,36,14.37,2023-09-17,1.29,0,Active,0
