customer_id,age,gender,city,employment_type,annual_income,credit_score,credit_band,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate_pct,disbursement_date,loan_to_income_ratio,days_past_due,loan_status,is_default,predicted_default_prob,risk_segment
CUST108458,43,Female,Noida,Salaried,806000.0,707,Good,0,Home,597000,240,10.04,2021-11-21,0.74,0,Active,0,0.361,Medium Risk
CUST108459,41,Female,Mumbai,Self-Employed,383000.0,675,Good,0,Education,967000,12,15.9,2021-08-29,2.52,0,Active,0,0.538,High Risk
CUST108460,54,Female,Gurugram,Salaried,1020000.0,763,Very Good,2,Credit Card Consolidation,219000,84,16.81,2024-08-17,0.21,0,Closed,0,0.32,Medium Risk
CUST108461,31,Male,Chennai,Salaried,563000.0,705,Good,1,Auto,894000,36,14.69,2024-12-24,1.59,0,Closed,0,0.469,High Risk
CUST108462,42,Female,Gurugram,Self-Employed,688000.0,695,Good,0,Personal,328000,120,11.3,2025-10-26,0.48,0,Active,0,0.428,High Risk
CUST108463,62,Female,Hyderabad,Salaried,578000.0,679,Good,0,Personal,357000,120,9.33,2023-02-15,0.62,126,Written Off,1,0.461,High Risk
CUST108464,55,Male,Hyderabad,Business Owner,596000.0,667,Fair,4,Auto,661000,36,11.98,2025-05-22,1.11,114,Default,1,0.671,Very High Risk
CUST108465,49,Male,Delhi,Self-Employed,518000.0,685,Good,0,Credit Card Consolidation,746000,36,13.07,2021-11-04,1.44,2,Active - Overdue 30d,0,0.565,High Risk
CUST108466,62,Female,Gurugram,Business Owner,1496000.0,880,Excellent,1,Auto,305000,120,7.02,2021-06-13,0.2,0,Active,0,0.247,Medium Risk
CUST108467,48,Male,Chandigarh,Self-Employed,834000.0,647,Fair,0,Home,50000,60,9.44,2023-09-21,0.06,0,Closed,0,0.385,Medium Risk
CUST108468,38,Female,Hyderabad,Salaried,742000.0,619,Fair,0,Home,639000,12,18.02,2025-11-01,0.86,0,Closed,0,0.434,High Risk
CUST108469,34,Female,Chennai,Salaried,535000.0,678,Good,2,Education,247000,24,10.27,2021-02-27,0.46,148,Default,1,0.502,High Risk
CUST108470,38,Male,Hyderabad,Business Owner,874000.0,541,Poor,1,Education,272000,24,13.23,2023-01-07,0.31,356,Written Off,1,0.602,Very High Risk
CUST108471,48,Male,Mumbai,Salaried,531000.0,557,Poor,1,Home,241000,240,7.55,2025-11-16,0.45,0,Active,0,0.496,High Risk
CUST108472,44,Male,Hyderabad,Salaried,257000.0,577,Poor,0,Auto,392000,36,9.28,2025-06-12,1.53,0,Closed,0,0.518,High Risk
CUST108473,28,Male,Gurugram,Salaried,1268000.0,607,Fair,1,Business,107000,24,12.44,2021-09-02,0.08,116,Default,1,0.364,Medium Risk
CUST108474,62,Female,Pune,Salaried,700000.0,900,Excellent,0,Home,530000,240,10.45,2023-02-27,0.76,0,Active,0,0.234,Medium Risk
CUST108475,28,Male,Bengaluru,Business Owner,204000.0,600,Fair,2,Education,1044000,36,14.06,2022-04-04,5.12,69,Default,1,0.833,Very High Risk
CUST108476,24,Male,Hyderabad,Salaried,349000.0,673,Good,2,Personal,137000,24,14.9,2024-08-11,0.39,0,Active,0,0.382,Medium Risk
CUST108477,47,Female,Hyderabad,Salaried,341000.0,624,Fair,0,Auto,923000,60,14.77,2021-05-10,2.71,131,Default,1,0.589,High Risk
CUST108478,56,Female,Pune,Salaried,1009000.0,685,Good,2,Auto,523000,84,13.43,2023-03-26,0.52,0,Active,0,0.453,High Risk
CUST108479,25,Male,Noida,Salaried,1428000.0,801,Excellent,2,Credit Card Consolidation,733000,120,12.14,2021-03-06,0.51,179,Default,1,0.291,Medium Risk
CUST108480,53,Female,Mumbai,Self-Employed,490000.0,794,Very Good,1,Home,522000,24,14.54,2022-03-06,1.07,24,Active - Overdue 30d,0,0.452,High Risk
CUST108481,54,Male,Bengaluru,Business Owner,829000.0,631,Fair,0,Home,253000,24,12.23,2025-05-26,0.31,74,Default,1,0.552,High Risk
CUST108482,50,Female,Gurugram,Salaried,915000.0,648,Fair,3,Home,1204000,120,7.0,2021-09-27,1.32,167,Default,1,0.489,High Risk
CUST108483,28,Male,Mohali,Salaried,619000.0,730,Good,0,Education,595000,60,12.38,2025-01-27,0.96,70,Default,1,0.404,High Risk
CUST108484,59,Male,Mumbai,Salaried,425000.0,735,Good,0,Home,214000,60,15.85,2025-09-20,0.5,0,Closed,0,0.329,Medium Risk
CUST108485,46,Female,Bengaluru,Business Owner,420000.0,674,Good,1,Personal,204000,60,8.08,2023-04-04,0.49,131,Default,1,0.495,High Risk
CUST108486,57,Male,Noida,Self-Employed,664000.0,732,Good,1,Business,1256000,120,10.79,2025-09-18,1.89,192,Written Off,1,0.525,High Risk
CUST108487,54,Male,Noida,Salaried,534000.0,588,Fair,1,Personal,620000,36,8.57,2025-02-11,1.16,0,Closed,0,0.543,High Risk
CUST108488,27,Female,Noida,Business Owner,654000.0,594,Fair,2,Home,352000,84,17.6,2022-02-04,0.54,0,Closed,0,0.54,High Risk
CUST108489,60,Female,Bengaluru,Salaried,244000.0,640,Fair,0,Auto,395000,36,10.64,2021-03-07,1.62,132,Default,1,0.585,High Risk
CUST108490,48,Male,Chennai,Salaried,363000.0,595,Fair,1,Auto,337000,84,13.52,2023-01-08,0.93,79,Default,1,0.51,High Risk
CUST108491,59,Female,Chandigarh,Salaried,285000.0,730,Good,1,Personal,330000,24,9.53,2024-08-20,1.16,132,Default,1,0.469,High Risk
CUST108492,59,Female,Pune,Salaried,634000.0,517,Poor,2,Auto,324000,60,9.0,2022-06-06,0.51,123,Default,1,0.618,Very High Risk
CUST108493,48,Female,Delhi,Business Owner,726000.0,668,Fair,1,Home,761000,36,7.0,2023-08-27,1.05,148,Default,1,0.613,Very High Risk
CUST108494,34,Male,Hyderabad,Salaried,891000.0,656,Fair,1,Personal,489000,24,11.2,2025-03-15,0.55,0,Closed,0,0.444,High Risk
CUST108495,58,Female,Bengaluru,Self-Employed,582000.0,709,Good,1,Auto,269000,12,13.64,2021-03-19,0.46,0,Closed,0,0.48,High Risk
CUST108496,24,Female,Bengaluru,Salaried,900000.0,659,Fair,0,Business,278000,120,15.67,2021-09-07,0.31,106,Default,1,0.458,High Risk
CUST108497,62,Female,Pune,Salaried,355000.0,720,Good,0,Personal,263000,60,7.0,2023-02-23,0.74,324,Written Off,1,0.306,Medium Risk
CUST108498,38,Male,Delhi,Salaried,654000.0,636,Fair,0,Education,611000,120,14.5,2024-08-01,0.93,85,Default,1,0.459,High Risk
CUST108499,64,Female,Delhi,Salaried,686000.0,607,Fair,0,Home,344000,84,14.13,2022-12-05,0.5,161,Default,1,0.513,High Risk
CUST108500,45,Male,Bengaluru,Self-Employed,1490000.0,625,Fair,1,Personal,261000,36,14.65,2023-05-01,0.18,0,Closed,0,0.465,High Risk
CUST108501,27,Female,Chennai,Salaried,372000.0,664,Fair,0,Home,829000,60,7.0,2024-06-19,2.23,66,Default,1,0.635,Very High Risk
CUST108502,58,Female,Delhi,Salaried,338000.0,631,Fair,0,Personal,300000,12,9.09,2021-08-04,0.89,0,Closed,0,0.483,High Risk
CUST108503,48,Male,Chennai,Self-Employed,598000.0,622,Fair,0,Education,258000,60,11.97,2022-12-01,0.43,79,Default,1,0.527,High Risk
CUST108504,25,Male,Hyderabad,Salaried,517000.0,517,Poor,0,Home,498000,120,17.15,2024-03-14,0.96,0,Active,0,0.481,High Risk
CUST108505,23,Female,Hyderabad,Salaried,699000.0,769,Very Good,0,Home,295000,180,10.19,2025-11-13,0.42,0,Active,0,0.323,Medium Risk
CUST108506,64,Female,Gurugram,Self-Employed,863000.0,698,Good,4,Auto,396000,36,7.05,2024-12-16,0.46,0,Closed,0,0.51,High Risk
CUST108507,51,Male,Hyderabad,Self-Employed,819000.0,637,Fair,0,Auto,444000,48,11.66,2021-05-17,0.54,74,Default,1,0.552,High Risk
CUST108508,62,Female,Mumbai,Self-Employed,1057000.0,784,Very Good,3,Education,90000,24,11.82,2022-12-05,0.09,0,Closed,0,0.303,Medium Risk
CUST108509,40,Female,Bengaluru,Self-Employed,209000.0,575,Poor,1,Personal,811000,60,14.74,2023-02-04,3.88,0,Active,0,0.749,Very High Risk
CUST108510,39,Female,Hyderabad,Salaried,349000.0,628,Fair,1,Auto,638000,36,7.79,2023-08-04,1.83,0,Active,0,0.551,High Risk
CUST108511,31,Female,Mohali,Salaried,1487000.0,707,Good,0,Credit Card Consolidation,257000,48,7.0,2021-12-16,0.17,179,Default,1,0.318,Medium Risk
CUST108512,60,Male,Mumbai,Self-Employed,283000.0,653,Fair,0,Business,110000,12,9.33,2025-05-08,0.39,0,Active,0,0.394,Medium Risk
CUST108513,23,Female,Chandigarh,Salaried,439000.0,680,Good,1,Auto,696000,36,12.23,2024-08-30,1.59,179,Default,1,0.514,High Risk
CUST108514,43,Male,Noida,Salaried,1348000.0,622,Fair,0,Personal,266000,180,12.11,2023-09-24,0.2,0,Closed,0,0.265,Medium Risk
CUST108515,27,Male,Noida,Salaried,1109000.0,572,Poor,2,Home,165000,60,11.8,2021-04-26,0.15,133,Default,1,0.534,High Risk
CUST108516,43,Male,Mumbai,Self-Employed,432000.0,613,Fair,1,Auto,818000,24,17.12,2024-06-26,1.89,0,Closed,0,0.607,Very High Risk
CUST108517,27,Female,Chandigarh,Self-Employed,1062000.0,718,Good,2,Personal,159000,12,12.36,2021-10-29,0.15,134,Default,1,0.44,High Risk
CUST108518,54,Female,Mumbai,Business Owner,512000.0,706,Good,2,Credit Card Consolidation,270000,60,7.96,2022-01-30,0.53,111,Default,1,0.529,High Risk
CUST108519,62,Male,Chennai,Self-Employed,568000.0,602,Fair,0,Personal,371000,120,12.71,2023-06-21,0.65,0,Active,0,0.565,High Risk
CUST108520,39,Female,Bengaluru,Salaried,845000.0,517,Poor,1,Auto,437000,48,7.0,2023-07-07,0.52,0,Closed,0,0.54,High Risk
CUST108521,29,Female,Chennai,Salaried,460000.0,676,Good,1,Business,978000,36,13.93,2021-01-26,2.13,130,Default,1,0.72,Very High Risk
CUST108522,38,Female,Mohali,Self-Employed,644000.0,627,Fair,1,Home,356000,84,13.21,2025-03-03,0.55,38,Active - Overdue 30d,0,0.517,High Risk
CUST108523,61,Female,Mohali,Salaried,679000.0,669,Fair,2,Personal,341000,48,7.0,2023-04-27,0.5,0,Closed,0,0.5,High Risk
CUST108524,62,Male,Noida,Self-Employed,360000.0,722,Good,1,Personal,915000,120,14.21,2024-08-12,2.54,0,Active,0,0.558,High Risk
CUST108525,45,Male,Delhi,Self-Employed,751000.0,820,Excellent,1,Personal,661000,60,8.27,2021-12-01,0.88,148,Default,1,0.46,High Risk
CUST108526,34,Female,Delhi,Salaried,455000.0,637,Fair,1,Business,536000,12,13.49,2024-04-10,1.18,0,Active,0,0.478,High Risk
CUST108527,64,Male,Pune,Salaried,801000.0,647,Fair,1,Education,695000,60,10.93,2023-01-23,0.87,171,Default,1,0.493,High Risk
CUST108528,45,Male,Chandigarh,Business Owner,814000.0,654,Fair,0,Credit Card Consolidation,109000,36,11.94,2023-10-31,0.13,68,Default,1,0.466,High Risk
CUST108529,39,Female,Mumbai,Salaried,673000.0,749,Very Good,0,Business,256000,48,10.9,2021-11-22,0.38,160,Written Off,1,0.348,Medium Risk
CUST108530,59,Female,Gurugram,Self-Employed,628000.0,703,Good,1,Business,268000,60,13.68,2024-12-27,0.43,0,Active,0,0.433,High Risk
CUST108531,35,Female,Noida,Salaried,330000.0,679,Good,1,Home,355000,84,7.0,2025-02-18,1.08,85,Default,1,0.46,High Risk
CUST108532,36,Male,Noida,Self-Employed,753000.0,714,Good,0,Home,287000,24,7.42,2021-08-06,0.38,0,Active,0,0.433,High Risk
CUST108533,47,Male,Delhi,Salaried,1191000.0,549,Poor,1,Auto,495000,36,17.34,2021-02-22,0.42,0,Closed,0,0.505,High Risk
CUST108534,60,Female,Bengaluru,Self-Employed,818000.0,692,Good,1,Auto,512000,24,14.86,2023-09-04,0.63,0,Closed,0,0.543,High Risk
CUST108535,30,Male,Chandigarh,Business Owner,346000.0,780,Very Good,0,Home,368000,48,9.49,2024-05-05,1.06,38,Active - Overdue 30d,0,0.368,Medium Risk
CUST108536,24,Male,Noida,Self-Employed,733000.0,685,Good,1,Home,316000,60,12.83,2022-05-06,0.43,0,Active,0,0.459,High Risk
CUST108537,39,Male,Chandigarh,Salaried,468000.0,688,Good,0,Personal,314000,12,7.0,2025-05-21,0.67,0,Active,0,0.426,High Risk
CUST108538,48,Female,Mohali,Salaried,380000.0,681,Good,0,Business,831000,36,15.58,2024-03-23,2.19,0,Closed,0,0.553,High Risk
CUST108539,41,Male,Chennai,Self-Employed,521000.0,804,Excellent,3,Education,406000,24,10.56,2021-09-01,0.78,0,Closed,0,0.474,High Risk
CUST108540,34,Male,Mohali,Salaried,935000.0,834,Excellent,0,Auto,219000,48,13.88,2025-11-04,0.23,0,Closed,0,0.197,Low Risk
CUST108541,53,Male,Hyderabad,Salaried,458000.0,649,Fair,1,Personal,237000,60,11.81,2025-03-31,0.52,0,Active,0,0.448,High Risk
CUST108542,30,Male,Noida,Self-Employed,365000.0,671,Good,2,Business,218000,60,9.09,2023-12-13,0.6,153,Default,1,0.54,High Risk
CUST108543,39,Male,Chennai,Business Owner,649000.0,616,Fair,1,Personal,941000,12,7.51,2023-03-05,1.45,106,Default,1,0.7,Very High Risk
CUST108544,50,Male,Delhi,Salaried,1247000.0,754,Very Good,0,Education,788000,36,15.58,2023-07-26,0.63,0,Active,0,0.286,Medium Risk
CUST108545,42,Male,Delhi,Salaried,405000.0,718,Good,0,Business,480000,48,14.49,2024-11-06,1.19,0,Closed,0,0.364,Medium Risk
CUST108546,23,Male,Noida,Business Owner,996000.0,510,Poor,2,Home,370000,60,11.76,2022-02-12,0.37,137,Written Off,1,0.638,Very High Risk
CUST108547,57,Male,Mumbai,Salaried,603000.0,704,Good,0,Personal,660000,12,12.71,2023-07-24,1.09,121,Default,1,0.458,High Risk
CUST108548,61,Male,Gurugram,Self-Employed,985000.0,640,Fair,1,Personal,681000,120,9.86,2022-12-05,0.69,0,Active,0,0.573,High Risk
CUST108549,38,Male,Chennai,Salaried,660000.0,685,Good,0,Personal,447000,12,13.33,2023-03-30,0.68,0,Closed,0,0.434,High Risk
CUST108550,31,Male,Chennai,Business Owner,690000.0,569,Poor,0,Home,939000,12,8.22,2021-01-27,1.36,65,Default,1,0.705,Very High Risk
CUST108551,22,Male,Mumbai,Salaried,502000.0,633,Fair,0,Education,200000,36,11.04,2022-01-07,0.4,124,Default,1,0.451,High Risk
CUST108552,32,Male,Gurugram,Salaried,887000.0,611,Fair,1,Auto,280000,36,11.91,2024-08-10,0.32,0,Closed,0,0.47,High Risk
CUST108553,26,Female,Gurugram,Salaried,855000.0,671,Good,1,Business,1585000,12,14.87,2024-10-29,1.85,89,Default,1,0.621,Very High Risk
CUST108554,63,Male,Bengaluru,Salaried,742000.0,650,Fair,0,Home,315000,12,12.95,2023-02-20,0.42,152,Default,1,0.497,High Risk
CUST108555,60,Female,Noida,Self-Employed,852000.0,694,Good,0,Auto,112000,84,10.66,2021-03-13,0.13,0,Closed,0,0.397,Medium Risk
CUST108556,64,Male,Pune,Salaried,559000.0,593,Fair,1,Home,306000,36,12.71,2025-10-23,0.55,0,Active,0,0.513,High Risk
CUST108557,49,Male,Mohali,Salaried,796000.0,599,Fair,1,Auto,139000,180,9.98,2021-03-24,0.17,0,Active,0,0.461,High Risk
CUST108558,50,Female,Mumbai,Salaried,648000.0,683,Good,1,Business,1045000,48,7.45,2023-05-22,1.61,0,Active,0,0.551,High Risk
CUST108559,22,Male,Gurugram,Salaried,417000.0,597,Fair,0,Personal,94000,120,14.39,2023-08-23,0.23,0,Closed,0,0.419,High Risk
CUST108560,29,Male,Chennai,Self-Employed,375000.0,620,Fair,1,Home,650000,84,12.14,2023-09-09,1.73,155,Default,1,0.633,Very High Risk
CUST108561,22,Female,Gurugram,Business Owner,893000.0,688,Good,1,Auto,636000,24,12.77,2022-09-01,0.71,150,Written Off,1,0.58,High Risk
CUST108562,49,Male,Delhi,Salaried,472000.0,801,Excellent,3,Home,446000,84,7.94,2024-12-11,0.94,310,Written Off,1,0.291,Medium Risk
CUST108563,53,Male,Mohali,Self-Employed,827000.0,600,Fair,1,Personal,486000,36,8.04,2022-12-14,0.59,138,Default,1,0.597,High Risk
CUST108564,30,Male,Noida,Salaried,204000.0,539,Poor,1,Auto,436000,36,9.74,2021-10-13,2.14,340,Written Off,1,0.616,Very High Risk
CUST108565,54,Female,Chandigarh,Business Owner,745000.0,649,Fair,0,Credit Card Consolidation,647000,36,13.03,2021-07-07,0.87,0,Active,0,0.583,High Risk
CUST108566,64,Female,Chandigarh,Salaried,539000.0,664,Fair,0,Auto,817000,12,17.0,2022-12-15,1.52,80,Default,1,0.544,High Risk
CUST108567,28,Male,Mumbai,Self-Employed,441000.0,806,Excellent,0,Auto,414000,240,13.68,2023-12-20,0.94,0,Active,0,0.393,Medium Risk
CUST108568,57,Male,Mohali,Salaried,654000.0,713,Good,0,Education,333000,36,7.0,2022-10-27,0.51,0,Closed,0,0.346,Medium Risk
CUST108569,53,Female,Chennai,Business Owner,700000.0,687,Good,2,Home,1329000,60,15.99,2022-04-14,1.9,0,Closed,0,0.544,High Risk
CUST108570,26,Male,Mumbai,Salaried,722000.0,705,Good,1,Education,285000,180,7.84,2023-03-02,0.39,0,Closed,0,0.359,Medium Risk
CUST108571,64,Male,Delhi,Salaried,758000.0,647,Fair,1,Personal,900000,36,13.78,2022-09-02,1.19,168,Default,1,0.564,High Risk
CUST108572,60,Female,Chennai,Self-Employed,636000.0,584,Fair,1,Education,386000,60,11.73,2022-10-21,0.61,0,Closed,0,0.59,High Risk
CUST108573,39,Male,Mumbai,Salaried,450000.0,781,Very Good,1,Business,454000,120,7.41,2021-11-26,1.01,122,Written Off,1,0.323,Medium Risk
CUST108574,52,Female,Mohali,Self-Employed,980000.0,644,Fair,0,Auto,539000,36,16.57,2025-03-22,0.55,0,Closed,0,0.565,High Risk
CUST108575,47,Female,Mohali,Self-Employed,654000.0,767,Very Good,0,Home,571000,24,15.22,2021-08-26,0.87,0,Active,0,0.425,High Risk
CUST108576,21,Female,Noida,Salaried,970000.0,657,Fair,0,Auto,440000,12,14.62,2024-05-21,0.45,20,Active - Overdue 30d,0,0.437,High Risk
CUST108577,63,Male,Hyderabad,Salaried,593000.0,750,Very Good,1,Personal,250000,36,9.75,2021-01-31,0.42,78,Default,1,0.406,High Risk
CUST108578,53,Male,Gurugram,Salaried,150000.0,757,Very Good,1,Auto,622000,36,14.96,2021-12-13,4.15,0,Closed,0,0.496,High Risk
CUST108579,60,Male,Mumbai,Self-Employed,534000.0,637,Fair,0,Personal,549000,60,7.0,2023-06-04,1.03,0,Closed,0,0.599,High Risk
CUST108580,52,Male,Hyderabad,Business Owner,513000.0,668,Fair,0,Auto,181000,48,9.67,2021-10-05,0.35,0,Active,0,0.486,High Risk
CUST108581,25,Male,Gurugram,Self-Employed,699000.0,705,Good,0,Personal,259000,36,8.95,2021-03-22,0.37,68,Default,1,0.471,High Risk
CUST108582,37,Male,Pune,Salaried,867000.0,748,Very Good,0,Personal,358000,84,7.0,2022-03-21,0.41,0,Active,0,0.317,Medium Risk
CUST108583,28,Male,Bengaluru,Salaried,942000.0,578,Poor,0,Home,203000,48,9.28,2022-07-26,0.22,0,Closed,0,0.445,High Risk
CUST108584,62,Male,Delhi,Self-Employed,862000.0,830,Excellent,1,Home,252000,12,8.35,2025-05-24,0.29,64,Default,1,0.555,High Risk
CUST108585,54,Male,Bengaluru,Business Owner,680000.0,633,Fair,0,Personal,1048000,12,9.43,2025-12-16,1.54,0,Closed,0,0.66,Very High Risk
CUST108586,29,Male,Chennai,Salaried,1388000.0,624,Fair,2,Home,239000,48,12.91,2021-05-03,0.17,0,Closed,0,0.36,Medium Risk
CUST108587,43,Female,Gurugram,Salaried,806000.0,793,Very Good,0,Home,256000,60,7.0,2025-12-18,0.32,0,Active,0,0.269,Medium Risk
CUST108588,55,Male,Bengaluru,Salaried,202000.0,629,Fair,0,Auto,841000,12,7.35,2021-03-06,4.16,358,Written Off,1,0.771,Very High Risk
CUST108589,27,Female,Gurugram,Self-Employed,316000.0,730,Good,0,Personal,588000,84,7.0,2021-04-27,1.86,0,Active,0,0.444,High Risk
CUST108590,35,Female,Mumbai,Salaried,828000.0,605,Fair,1,Home,347000,12,10.76,2025-08-02,0.42,0,Active,0,0.508,High Risk
CUST108591,40,Male,Noida,Salaried,428000.0,724,Good,1,Personal,331000,84,9.69,2022-01-18,0.77,0,Active,0,0.359,Medium Risk
CUST108592,45,Male,Chandigarh,Salaried,442000.0,627,Fair,2,Auto,260000,12,10.57,2021-12-09,0.59,105,Default,1,0.545,High Risk
CUST108593,23,Male,Mumbai,Salaried,487000.0,670,Good,1,Home,290000,36,13.54,2024-04-18,0.6,0,Closed,0,0.453,High Risk
CUST108594,44,Male,Bengaluru,Salaried,432000.0,753,Very Good,0,Business,785000,36,8.37,2024-06-08,1.82,0,Closed,0,0.403,High Risk
CUST108595,54,Male,Mohali,Self-Employed,583000.0,574,Poor,1,Personal,570000,84,11.28,2025-06-15,0.98,0,Active,0,0.628,Very High Risk
CUST108596,42,Female,Pune,Salaried,722000.0,744,Very Good,2,Credit Card Consolidation,389000,24,9.97,2025-10-11,0.54,0,Active,0,0.39,Medium Risk
CUST108597,31,Male,Bengaluru,Self-Employed,388000.0,670,Good,0,Auto,776000,24,14.47,2025-08-11,2.0,111,Default,1,0.661,Very High Risk
CUST108598,28,Female,Gurugram,Self-Employed,461000.0,739,Good,0,Home,183000,240,12.4,2021-08-15,0.4,353,Written Off,1,0.405,High Risk
CUST108599,59,Male,Delhi,Salaried,598000.0,542,Poor,0,Home,794000,36,12.88,2025-02-27,1.33,0,Closed,0,0.54,High Risk
CUST108600,63,Male,Mumbai,Salaried,623000.0,678,Good,0,Home,545000,60,12.53,2023-10-15,0.87,0,Closed,0,0.469,High Risk
CUST108601,55,Male,Chennai,Salaried,743000.0,633,Fair,0,Education,303000,36,7.0,2025-10-10,0.41,0,Active,0,0.422,High Risk
CUST108602,58,Female,Bengaluru,Salaried,610000.0,627,Fair,0,Home,215000,24,15.14,2025-10-07,0.35,307,Written Off,1,0.465,High Risk
CUST108603,28,Male,Chennai,Salaried,1095000.0,590,Fair,0,Credit Card Consolidation,293000,12,8.42,2021-05-20,0.27,148,Default,1,0.475,High Risk
CUST108604,57,Male,Gurugram,Self-Employed,1298000.0,674,Good,1,Personal,121000,24,13.49,2021-03-18,0.09,120,Default,1,0.522,High Risk
CUST108605,47,Female,Delhi,Salaried,931000.0,557,Poor,0,Home,175000,60,13.74,2022-12-24,0.19,69,Default,1,0.515,High Risk
CUST108606,48,Male,Chennai,Self-Employed,694000.0,563,Poor,1,Home,357000,120,7.0,2021-12-25,0.51,0,Closed,0,0.546,High Risk
CUST108607,60,Male,Bengaluru,Salaried,449000.0,527,Poor,1,Personal,241000,120,9.26,2021-06-24,0.54,0,Active,0,0.524,High Risk
CUST108608,54,Male,Hyderabad,Self-Employed,511000.0,549,Poor,2,Home,258000,12,7.0,2025-11-05,0.5,107,Default,1,0.633,Very High Risk
CUST108609,52,Female,Chennai,Self-Employed,324000.0,615,Fair,1,Business,243000,48,12.71,2025-05-03,0.75,337,Written Off,1,0.592,High Risk
CUST108610,35,Male,Mohali,Business Owner,594000.0,569,Poor,0,Credit Card Consolidation,212000,48,17.75,2025-04-28,0.36,61,Default,1,0.64,Very High Risk
CUST108611,64,Male,Mumbai,Salaried,278000.0,606,Fair,0,Education,571000,24,11.84,2025-12-28,2.05,0,Active,0,0.525,High Risk
CUST108612,37,Male,Mumbai,Self-Employed,645000.0,593,Fair,2,Auto,821000,48,12.01,2023-03-22,1.27,107,Default,1,0.714,Very High Risk
CUST108613,53,Male,Chandigarh,Salaried,1085000.0,620,Fair,3,Business,367000,48,14.42,2021-06-06,0.34,0,Closed,0,0.492,High Risk
CUST108614,36,Female,Delhi,Self-Employed,441000.0,657,Fair,0,Home,400000,180,12.29,2022-12-04,0.91,87,Default,1,0.567,High Risk
CUST108615,49,Female,Gurugram,Salaried,869000.0,632,Fair,0,Personal,806000,12,10.53,2022-12-10,0.93,0,Active,0,0.475,High Risk
CUST108616,29,Male,Mumbai,Salaried,641000.0,718,Good,1,Home,201000,48,13.69,2023-08-18,0.31,0,Active,0,0.339,Medium Risk
CUST108617,53,Male,Chandigarh,Salaried,612000.0,599,Fair,1,Personal,675000,12,9.44,2022-07-07,1.1,0,Closed,0,0.544,High Risk
CUST108618,49,Male,Mumbai,Salaried,713000.0,741,Very Good,1,Home,630000,48,12.75,2023-02-17,0.88,0,Closed,0,0.379,Medium Risk
CUST108619,33,Male,Chennai,Self-Employed,796000.0,519,Poor,0,Business,465000,120,10.92,2024-10-17,0.58,0,Closed,0,0.558,High Risk
CUST108620,41,Male,Hyderabad,Self-Employed,1430000.0,689,Good,0,Business,668000,48,8.08,2023-07-15,0.47,0,Closed,0,0.376,Medium Risk
CUST108621,41,Male,Mumbai,Salaried,590000.0,565,Poor,0,Personal,643000,48,10.69,2022-02-11,1.09,0,Closed,0,0.557,High Risk
CUST108622,25,Female,Chennai,Salaried,964000.0,559,Poor,2,Education,1158000,24,7.86,2021-10-22,1.2,0,Active,0,0.457,High Risk
CUST108623,30,Male,Bengaluru,Salaried,700000.0,693,Good,0,Personal,271000,36,10.84,2022-03-02,0.39,22,Active - Overdue 30d,0,0.398,Medium Risk
CUST108624,26,Female,Bengaluru,Self-Employed,442000.0,664,Fair,1,Personal,768000,48,7.0,2025-10-25,1.74,0,Closed,0,0.562,High Risk
